"family","list","pathway","set_size","overlap","expected","p_hyper","q_bh"
"C2:CP","up","REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR",90,5,5.5944,0.665472887563783,1
"C2:CP","up","REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES",211,12,13.1157,0.666707318333845,1
"C2:CP","up","REACTOME_O_LINKED_GLYCOSYLATION",108,6,6.7133,0.669607483892159,1
"C2:CP","up","REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA",108,6,6.7133,0.669607483892159,1
"C2:CP","up","REACTOME_SIGNALING_BY_NOTCH1",73,4,4.5377,0.672841209471953,1
"C2:CP","up","PID_ATF2_PATHWAY",55,3,3.4188,0.673054851515506,1
"C2:CP","up","REACTOME_CYTOPROTECTION_BY_HMOX1",55,3,3.4188,0.673054851515506,1
"C2:CP","up","REACTOME_REGULATION_OF_RAS_BY_GAPS",55,3,3.4188,0.673054851515506,1
"C2:CP","up","WP_CELL_LINEAGE_MAP_FOR_NEURONAL_DIFFERENTIATION",91,5,5.6566,0.675002573800384,1
"C2:CP","up","KEGG_MEDICUS_VARIANT_LRP6_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY",37,2,2.2999,0.6790696286015,1
"C2:CP","up","REACTOME_METAL_ION_SLC_TRANSPORTERS",37,2,2.2999,0.6790696286015,1
"C2:CP","up","WP_FIBRIN_COMPLEMENT_RECEPTOR_3_SIGNALING",37,2,2.2999,0.6790696286015,1
"C2:CP","up","WP_OXIDATION_BY_CYTOCHROME_P450",37,2,2.2999,0.6790696286015,1
"C2:CP","up","WP_NEUROINFLAMMATION_AND_GLUTAMATERGIC_SIGNALING",127,7,7.8943,0.682151210012751,1
"C2:CP","up","PID_P73PATHWAY",74,4,4.5998,0.683255710664433,1
"C2:CP","up","REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS",74,4,4.5998,0.683255710664433,1
"C2:CP","up","REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY",56,3,3.481,0.684959244735769,1
"C2:CP","up","REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS",56,3,3.481,0.684959244735769,1
"C2:CP","up","REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY",56,3,3.481,0.684959244735769,1
"C2:CP","up","REACTOME_SIGNALING_BY_PDGF",56,3,3.481,0.684959244735769,1
"C2:CP","up","BIOCARTA_ECM_PATHWAY",18,1,1.1189,0.685198995932854,1
"C2:CP","up","BIOCARTA_MEF2D_PATHWAY",18,1,1.1189,0.685198995932854,1
"C2:CP","up","BIOCARTA_NKCELLS_PATHWAY",18,1,1.1189,0.685198995932854,1
"C2:CP","up","BIOCARTA_TID_PATHWAY",18,1,1.1189,0.685198995932854,1
"C2:CP","up","KEGG_MEDICUS_REFERENCE_IL2_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY",18,1,1.1189,0.685198995932854,1
"C2:CP","up","KEGG_MEDICUS_REFERENCE_LPAR_GNB_G_RHO_SIGNALING_PATHWAY",18,1,1.1189,0.685198995932854,1
"C2:CP","up","KEGG_MEDICUS_REFERENCE_PROMOTION_OF_MICROTUBULE_GROWTH",18,1,1.1189,0.685198995932854,1
"C2:CP","up","KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_TRANSPORT_OF_CALCIUM",18,1,1.1189,0.685198995932854,1
"C2:CP","up","REACTOME_GLYCOSPHINGOLIPID_BIOSYNTHESIS",18,1,1.1189,0.685198995932854,1
"C2:CP","up","REACTOME_NFE2L2_REGULATING_ANTI_OXIDANT_DETOXIFICATION_ENZYMES",18,1,1.1189,0.685198995932854,1
"C2:CP","up","REACTOME_NPAS4_REGULATES_EXPRESSION_OF_TARGET_GENES",18,1,1.1189,0.685198995932854,1
"C2:CP","up","REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI",18,1,1.1189,0.685198995932854,1
"C2:CP","up","REACTOME_RAS_ACTIVATION_UPON_CA2_INFLUX_THROUGH_NMDA_RECEPTOR",18,1,1.1189,0.685198995932854,1
"C2:CP","up","REACTOME_RECEPTOR_TYPE_TYROSINE_PROTEIN_PHOSPHATASES",18,1,1.1189,0.685198995932854,1
"C2:CP","up","REACTOME_SIGNALING_BY_CYTOSOLIC_FGFR1_FUSION_MUTANTS",18,1,1.1189,0.685198995932854,1
"C2:CP","up","REACTOME_SUMOYLATION_OF_TRANSCRIPTION_FACTORS",18,1,1.1189,0.685198995932854,1
"C2:CP","up","REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST",18,1,1.1189,0.685198995932854,1
"C2:CP","up","WP_EXERCISE_AND_HYPERTROPHY_IN_SKELETAL_MUSCLE",18,1,1.1189,0.685198995932854,1
"C2:CP","up","WP_EXTRACELLULAR_VESICLES_IN_THE_CROSSTALK_OF_CARDIAC_CELLS",18,1,1.1189,0.685198995932854,1
"C2:CP","up","WP_INHIBITION_OF_EXOSOME_BIOGENESIS_AND_SECRETION_BY_MANUMYCIN_A_IN_CRPC_CELLS",18,1,1.1189,0.685198995932854,1
"C2:CP","up","WP_OVERVIEW_OF_NANOPARTICLE_EFFECTS",18,1,1.1189,0.685198995932854,1
"C2:CP","up","WP_PPARALPHA_PATHWAY",18,1,1.1189,0.685198995932854,1
"C2:CP","up","WP_PREGNANE_X_RECEPTOR_PATHWAY",18,1,1.1189,0.685198995932854,1
"C2:CP","up","WP_TP53_NETWORK",18,1,1.1189,0.685198995932854,1
"C2:CP","up","WP_TRANSCRIPTION_COFACTORS_SKI_AND_SKIL_PROTEIN_PARTNERS",18,1,1.1189,0.685198995932854,1
"C2:CP","up","WP_TYPE_II_DIABETES_MELLITUS",18,1,1.1189,0.685198995932854,1
"C2:CP","up","REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK",110,6,6.8376,0.686825825550504,1
"C2:CP","up","REACTOME_APOPTOSIS",163,9,10.1321,0.690597494145525,1
"C2:CP","up","KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_PATHWAY",38,2,2.3621,0.693269379861701,1
"C2:CP","up","REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE",38,2,2.3621,0.693269379861701,1
"C2:CP","up","REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE",38,2,2.3621,0.693269379861701,1
"C2:CP","up","REACTOME_FLT3_SIGNALING",38,2,2.3621,0.693269379861701,1
"C2:CP","up","REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION",38,2,2.3621,0.693269379861701,1
"C2:CP","up","REACTOME_GPER1_SIGNALING",38,2,2.3621,0.693269379861701,1
"C2:CP","up","REACTOME_MITOPHAGY",38,2,2.3621,0.693269379861701,1
"C2:CP","up","REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES",38,2,2.3621,0.693269379861701,1
"C2:CP","up","WP_TRANSCRIPTION_ACTIVATION_RNAPOLYMERASE_I_AND_KAT2AB_AND_INHIBITION_NURD_COMPLEX",75,4,4.662,0.693435124496901,1
"C2:CP","up","REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS",111,6,6.8998,0.695210799209616,1
"C2:CP","up","WP_NOVEL_INTRACELLULAR_COMPONENTS_OF_RIGILIKE_RECEPTOR_PATHWAY",57,3,3.5431,0.696536777375269,1
"C2:CP","up","REACTOME_REGULATION_OF_CDH1_GENE_TRANSCRIPTION",94,5,5.843,0.702496096359045,1
"C2:CP","up","REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR",165,9,10.2564,0.704319133824221,1
"C2:CP","up","BIOCARTA_TGFB_PATHWAY",19,1,1.181,0.704789573062201,1
"C2:CP","up","KEGG_MEDICUS_REFERENCE_IL1_IL1R_JNK_SIGNALING_PATHWAY",19,1,1.181,0.704789573062201,1
"C2:CP","up","KEGG_MEDICUS_REFERENCE_MICROTUBULE_DEPOLYMERIZATION",19,1,1.181,0.704789573062201,1
"C2:CP","up","KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_PTP",19,1,1.181,0.704789573062201,1
"C2:CP","up","KEGG_MEDICUS_REFERENCE_TLR1_2_4_NFKB_SIGNALING_PATHWAY",19,1,1.181,0.704789573062201,1
"C2:CP","up","PID_EPHA2_FWD_PATHWAY",19,1,1.181,0.704789573062201,1
"C2:CP","up","REACTOME_ENDOGENOUS_STEROLS",19,1,1.181,0.704789573062201,1
"C2:CP","up","REACTOME_EPHRIN_SIGNALING",19,1,1.181,0.704789573062201,1
"C2:CP","up","REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS",19,1,1.181,0.704789573062201,1
"C2:CP","up","REACTOME_MODULATION_OF_HOST_RESPONSES_BY_IFN_STIMULATED_GENES",19,1,1.181,0.704789573062201,1
"C2:CP","up","REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_C_STRAND_OF_THE_TELOMERE",19,1,1.181,0.704789573062201,1
"C2:CP","up","REACTOME_SIGNALING_BY_FLT3_FUSION_PROTEINS",19,1,1.181,0.704789573062201,1
"C2:CP","up","REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT",19,1,1.181,0.704789573062201,1
"C2:CP","up","REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION",19,1,1.181,0.704789573062201,1
"C2:CP","up","WP_17P133_YWHAE_COPY_NUMBER_VARIATION",19,1,1.181,0.704789573062201,1
"C2:CP","up","WP_APOPTOSIS_MODULATION_BY_HSP70",19,1,1.181,0.704789573062201,1
"C2:CP","up","WP_BLOODBASED_NEUROINFLAMMATION_MARKERS",19,1,1.181,0.704789573062201,1
"C2:CP","up","WP_BMP_SIGNALING_IN_EYELID_DEVELOPMENT",19,1,1.181,0.704789573062201,1
"C2:CP","up","WP_DIFFERENTIATION_OF_WHITE_AND_BROWN_ADIPOCYTE",19,1,1.181,0.704789573062201,1
"C2:CP","up","WP_DISORDERS_OF_FOLATE_METABOLISM_AND_TRANSPORT",19,1,1.181,0.704789573062201,1
"C2:CP","up","WP_NUCLEOTIDE_METABOLISM",19,1,1.181,0.704789573062201,1
"C2:CP","up","WP_SIGNALING_LIPIDS",19,1,1.181,0.704789573062201,1
"C2:CP","up","BIOCARTA_FCER1_PATHWAY",39,2,2.4242,0.70694605847861,1
"C2:CP","up","PID_AURORA_B_PATHWAY",39,2,2.4242,0.70694605847861,1
"C2:CP","up","PID_ECADHERIN_NASCENT_AJ_PATHWAY",39,2,2.4242,0.70694605847861,1
"C2:CP","up","PID_RET_PATHWAY",39,2,2.4242,0.70694605847861,1
"C2:CP","up","REACTOME_INFECTION_WITH_ENTEROBACTERIA",39,2,2.4242,0.70694605847861,1
"C2:CP","up","REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES",39,2,2.4242,0.70694605847861,1
"C2:CP","up","WP_BLADDER_CANCER",39,2,2.4242,0.70694605847861,1
"C2:CP","up","WP_PREIMPLANTATION_EMBRYO",39,2,2.4242,0.70694605847861,1
"C2:CP","up","WP_VITAMIN_B12_METABOLISM",39,2,2.4242,0.70694605847861,1
"C2:CP","up","REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S",58,3,3.6053,0.707789064687657,1
"C2:CP","up","REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS",58,3,3.6053,0.707789064687657,1
"C2:CP","up","REACTOME_RHOQ_GTPASE_CYCLE",58,3,3.6053,0.707789064687657,1
"C2:CP","up","REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER",58,3,3.6053,0.707789064687657,1
"C2:CP","up","WP_CYTOSOLIC_DNASENSING_PATHWAY",58,3,3.6053,0.707789064687657,1
"C2:CP","up","WP_INTEGRINMEDIATED_CELL_ADHESION",95,5,5.9052,0.711292596420322,1
"C2:CP","up","REACTOME_SIGNALING_BY_HEDGEHOG",131,7,8.1429,0.712937261482823,1
"C2:CP","up","REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN",77,4,4.7863,0.713087756588616,1
"C2:CP","up","REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS",77,4,4.7863,0.713087756588616,1
"C2:CP","up","WP_OREXIN_RECEPTOR_PATHWAY",167,9,10.3807,0.71764694139808,1
"C2:CP","up","PID_AR_PATHWAY",59,3,3.6674,0.718718344909072,1
"C2:CP","up","REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH",59,3,3.6674,0.718718344909072,1
"C2:CP","up","REACTOME_HEDGEHOG_OFF_STATE",96,5,5.9674,0.719904396042338,1
"C2:CP","up","REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS",96,5,5.9674,0.719904396042338,1
"C2:CP","up","REACTOME_INTERLEUKIN_12_SIGNALING",40,2,2.4864,0.720109754241816,1
"C2:CP","up","REACTOME_MET_PROMOTES_CELL_MOTILITY",40,2,2.4864,0.720109754241816,1
"C2:CP","up","REACTOME_NETRIN_1_SIGNALING",40,2,2.4864,0.720109754241816,1
"C2:CP","up","WP_NEPHROTIC_SYNDROME",40,2,2.4864,0.720109754241816,1
"C2:CP","up","WP_PPAR_SIGNALING",40,2,2.4864,0.720109754241816,1
"C2:CP","up","WP_INTEGRATED_BREAST_CANCER_PATHWAY",150,8,9.324,0.72197570596164,1
"C2:CP","up","REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE",78,4,4.8485,0.722561528691861,1
"C2:CP","up","BIOCARTA_ATM_PATHWAY",20,1,1.2432,0.72316217430285,1
"C2:CP","up","BIOCARTA_RHO_PATHWAY",20,1,1.2432,0.72316217430285,1
"C2:CP","up","KEGG_MEDICUS_REFERENCE_BMP_SIGNALING_PATHWAY",20,1,1.2432,0.72316217430285,1
"C2:CP","up","KEGG_MEDICUS_REFERENCE_CCR5_GNB_G_PLCB_G_PKC_SIGNALING_PATHWAY",20,1,1.2432,0.72316217430285,1
"C2:CP","up","KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ANTEROGRADE_AXONAL_TRANSPORT",20,1,1.2432,0.72316217430285,1
"C2:CP","up","PID_ECADHERIN_KERATINOCYTE_PATHWAY",20,1,1.2432,0.72316217430285,1
"C2:CP","up","REACTOME_CARDIOGENESIS",20,1,1.2432,0.72316217430285,1
"C2:CP","up","REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT",20,1,1.2432,0.72316217430285,1
"C2:CP","up","REACTOME_DEVELOPMENTAL_LINEAGE_OF_MAMMARY_GLAND_MYOEPITHELIAL_CELLS",20,1,1.2432,0.72316217430285,1
"C2:CP","up","REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING",20,1,1.2432,0.72316217430285,1
"C2:CP","up","REACTOME_MATURATION_OF_TCA_ENZYMES_AND_REGULATION_OF_TCA_CYCLE",20,1,1.2432,0.72316217430285,1
"C2:CP","up","REACTOME_NOTCH4_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION",20,1,1.2432,0.72316217430285,1
"C2:CP","up","REACTOME_PHOSPHORYLATION_OF_THE_APC_C",20,1,1.2432,0.72316217430285,1
"C2:CP","up","REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE",20,1,1.2432,0.72316217430285,1
"C2:CP","up","REACTOME_SIGNALING_BY_HIPPO",20,1,1.2432,0.72316217430285,1
"C2:CP","up","REACTOME_SIGNALING_BY_KIT_IN_DISEASE",20,1,1.2432,0.72316217430285,1
"C2:CP","up","REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS",20,1,1.2432,0.72316217430285,1
"C2:CP","up","REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS",20,1,1.2432,0.72316217430285,1
"C2:CP","up","WP_CALCIUM_MEDIATED_TCELL_APOPTOSIS_INVOLVED_IN_INCLUSION_BODY_MYOSITIS",20,1,1.2432,0.72316217430285,1
"C2:CP","up","WP_IMATINIB_AND_CHRONIC_MYELOID_LEUKEMIA",20,1,1.2432,0.72316217430285,1
"C2:CP","up","WP_PROGERIAASSOCIATED_LIPODYSTROPHY",20,1,1.2432,0.72316217430285,1
"C2:CP","up","WP_ROLES_OF_CERAMIDES_IN_DEVELOPMENT_OF_INSULIN_RESISTANCE",20,1,1.2432,0.72316217430285,1
"C2:CP","up","WP_STING_PATHWAY_IN_KAWASAKILIKE_DISEASE_AND_COVID19",20,1,1.2432,0.72316217430285,1
"C2:CP","up","WP_TRANSCRIPTION_FACTOR_REGULATION_IN_ADIPOGENESIS",20,1,1.2432,0.72316217430285,1
"C2:CP","up","REACTOME_CDC42_GTPASE_CYCLE",151,8,9.3861,0.72877344274735,1
"C2:CP","up","REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6",60,3,3.7296,0.729327423047597,1
"C2:CP","up","REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE",60,3,3.7296,0.729327423047597,1
"C2:CP","up","KEGG_MEDICUS_REFERENCE_GF_RTK_RAS_ERK_SIGNALING_PATHWAY",79,4,4.9106,0.731801269428138,1
"C2:CP","up","WP_AMINO_ACID_METABOLISM",79,4,4.9106,0.731801269428138,1
"C2:CP","up","REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_DUCTAL_CELLS",41,2,2.5486,0.732771324134928,1
"C2:CP","up","REACTOME_RECYCLING_PATHWAY_OF_L1",41,2,2.5486,0.732771324134928,1
"C2:CP","up","REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G",41,2,2.5486,0.732771324134928,1
"C2:CP","up","REACTOME_EUKARYOTIC_TRANSLATION_INITIATION",116,6,7.2105,0.73486230481113,1
"C2:CP","up","WP_NF1_COPY_NUMBER_VARIATION_SYNDROME",98,5,6.0917,0.736574076923833,1
"C2:CP","up","REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1",61,3,3.7918,0.739619617544149,1
"C2:CP","up","BIOCARTA_IGF1_PATHWAY",21,1,1.3054,0.740392449846208,1
"C2:CP","up","BIOCARTA_IL6_PATHWAY",21,1,1.3054,0.740392449846208,1
"C2:CP","up","BIOCARTA_INSULIN_PATHWAY",21,1,1.3054,0.740392449846208,1
"C2:CP","up","BIOCARTA_NFKB_PATHWAY",21,1,1.3054,0.740392449846208,1
"C2:CP","up","BIOCARTA_P53HYPOXIA_PATHWAY",21,1,1.3054,0.740392449846208,1
"C2:CP","up","KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNB_G_RAC_SIGNALING_PATHWAY",21,1,1.3054,0.740392449846208,1
"C2:CP","up","KEGG_MEDICUS_REFERENCE_CXCR4_GNB_G_RAC_SIGNALING_PATHWAY",21,1,1.3054,0.740392449846208,1
"C2:CP","up","KEGG_MEDICUS_REFERENCE_DNA_REPLICATION_TERMINATION",21,1,1.3054,0.740392449846208,1
"C2:CP","up","KEGG_MEDICUS_REFERENCE_EGF_EGFR_ACTIN_SIGNALING_PATHWAY",21,1,1.3054,0.740392449846208,1
"C2:CP","up","KEGG_MEDICUS_REFERENCE_FGF_FGFR_PI3K_SIGNALING_PATHWAY",21,1,1.3054,0.740392449846208,1
"C2:CP","up","KEGG_MEDICUS_REFERENCE_MGLUR5_CA2_APOPTOTIC_PATHWAY",21,1,1.3054,0.740392449846208,1
"C2:CP","up","KEGG_MEDICUS_REFERENCE_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING",21,1,1.3054,0.740392449846208,1
"C2:CP","up","KEGG_MEDICUS_REFERENCE_VGCC_CA2_APOPTOTIC_PATHWAY",21,1,1.3054,0.740392449846208,1
"C2:CP","up","KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY",21,1,1.3054,0.740392449846208,1
"C2:CP","up","PID_S1P_S1P1_PATHWAY",21,1,1.3054,0.740392449846208,1
"C2:CP","up","REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS",21,1,1.3054,0.740392449846208,1
"C2:CP","up","REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM",21,1,1.3054,0.740392449846208,1
"C2:CP","up","REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY",21,1,1.3054,0.740392449846208,1
"C2:CP","up","REACTOME_EVASION_BY_RSV_OF_HOST_INTERFERON_RESPONSES",21,1,1.3054,0.740392449846208,1
"C2:CP","up","REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS",21,1,1.3054,0.740392449846208,1
"C2:CP","up","REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION",21,1,1.3054,0.740392449846208,1
"C2:CP","up","REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS",21,1,1.3054,0.740392449846208,1
"C2:CP","up","REACTOME_RHO_GTPASES_ACTIVATE_PAKS",21,1,1.3054,0.740392449846208,1
"C2:CP","up","REACTOME_TGFBR3_EXPRESSION",21,1,1.3054,0.740392449846208,1
"C2:CP","up","REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN",21,1,1.3054,0.740392449846208,1
"C2:CP","up","WP_METABOLISM_OF_SPHINGOLIPIDS_IN_ER_AND_GOLGI_APPARATUS",21,1,1.3054,0.740392449846208,1
"C2:CP","up","WP_NANOPARTICLE_TRIGGERED_AUTOPHAGIC_CELL_DEATH",21,1,1.3054,0.740392449846208,1
"C2:CP","up","WP_SYNTHESIS_OF_CERAMIDES_AND_1DEOXYCERAMIDES",21,1,1.3054,0.740392449846208,1
"C2:CP","up","REACTOME_SELECTIVE_AUTOPHAGY",80,4,4.9728,0.740808161175854,1
"C2:CP","up","REACTOME_HOMOLOGY_DIRECTED_REPAIR",135,7,8.3916,0.741658557016818,1
"C2:CP","up","PID_RHOA_PATHWAY",42,2,2.6107,0.744942258194682,1
"C2:CP","up","REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA",42,2,2.6107,0.744942258194682,1
"C2:CP","up","REACTOME_DEGRADATION_OF_AXIN",42,2,2.6107,0.744942258194682,1
"C2:CP","up","REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE",42,2,2.6107,0.744942258194682,1
"C2:CP","up","REACTOME_RHOF_GTPASE_CYCLE",42,2,2.6107,0.744942258194682,1
"C2:CP","up","REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1",42,2,2.6107,0.744942258194682,1
"C2:CP","up","REACTOME_TRNA_AMINOACYLATION",42,2,2.6107,0.744942258194682,1
"C2:CP","up","WP_IL26_SIGNALING",42,2,2.6107,0.744942258194682,1
"C2:CP","up","WP_BREAST_CANCER_PATHWAY",136,7,8.4537,0.748513718808911,1
"C2:CP","up","WP_NETWORK_MAP_OF_SARSCOV2_SIGNALING",225,12,13.986,0.74872465622477,1
"C2:CP","up","REACTOME_DOWNSTREAM_TCR_SIGNALING",81,4,5.035,0.749583704398764,1
"C2:CP","up","REACTOME_PI_METABOLISM",81,4,5.035,0.749583704398764,1
"C2:CP","up","REACTOME_ABC_TRANSPORTER_DISORDERS",62,3,3.8539,0.749598709770757,1
"C2:CP","up","REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS",62,3,3.8539,0.749598709770757,1
"C2:CP","up","WP_PROTEASOME_DEGRADATION",62,3,3.8539,0.749598709770757,1
"C2:CP","up","REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING",118,6,7.3349,0.749656531737882,1
"C2:CP","up","BIOCARTA_CASPASE_PATHWAY",22,1,1.3675,0.756551355692319,1
"C2:CP","up","KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY",22,1,1.3675,0.756551355692319,1
"C2:CP","up","PID_NFKAPPAB_CANONICAL_PATHWAY",22,1,1.3675,0.756551355692319,1
"C2:CP","up","REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM",22,1,1.3675,0.756551355692319,1
"C2:CP","up","REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION",22,1,1.3675,0.756551355692319,1
"C2:CP","up","REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE",22,1,1.3675,0.756551355692319,1
"C2:CP","up","REACTOME_OTHER_INTERLEUKIN_SIGNALING",22,1,1.3675,0.756551355692319,1
"C2:CP","up","REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS",22,1,1.3675,0.756551355692319,1
"C2:CP","up","REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES",22,1,1.3675,0.756551355692319,1
"C2:CP","up","REACTOME_SHC1_EVENTS_IN_ERBB2_SIGNALING",22,1,1.3675,0.756551355692319,1
"C2:CP","up","WP_CAFFEINE_IN_MYOCYTES",22,1,1.3675,0.756551355692319,1
"C2:CP","up","WP_EBSTEINBARR_VIRUS_LMP1_SIGNALING",22,1,1.3675,0.756551355692319,1
"C2:CP","up","WP_MIRNA_TARGETS_IN_ECM_AND_MEMBRANE_RECEPTORS",22,1,1.3675,0.756551355692319,1
"C2:CP","up","WP_NAD_METABOLISM_IN_ONCOGENEINDUCED_SENESCENCE_AND_MITOCHONDRIAL_DYSFUNCTIONASSOCIATED_SENESCENCE",22,1,1.3675,0.756551355692319,1
"C2:CP","up","WP_OLIGODENDROCYTE_SPECIFICATION_AND_DIFFERENTIATION_LEADING_TO_MYELIN_COMPONENTS_FOR_CNS",22,1,1.3675,0.756551355692319,1
"C2:CP","up","WP_SILDENAFIL_TREATMENT",22,1,1.3675,0.756551355692319,1
"C2:CP","up","WP_SELENIUM_METABOLISM_AND_SELENOPROTEINS",43,2,2.6729,0.756634559052695,1
"C2:CP","up","PID_HDAC_CLASSI_PATHWAY",63,3,3.9161,0.759268896318804,1
"C2:CP","up","REACTOME_RAB_GERANYLGERANYLATION",63,3,3.9161,0.759268896318804,1
"C2:CP","up","REACTOME_BACTERIAL_INFECTION_PATHWAYS",101,5,6.2782,0.760200735320973,1
"C2:CP","up","REACTOME_PROGRAMMED_CELL_DEATH",193,10,11.9969,0.767360251435569,1
"C2:CP","up","KEGG_MEDICUS_REFERENCE_RTK_PLCG_ITPR_SIGNALING_PATHWAY",44,2,2.735,0.767860633979932,1
